sku_id,week,demand,stockout_flag,holiday_flag,promotion_flag
PART-10096,2022-06-20,11.0,0,0,0
PART-10096,2022-06-27,0.0,0,0,0
PART-10096,2022-07-04,11.0,0,0,0
PART-10096,2022-07-11,0.0,0,0,0
PART-10096,2022-07-18,0.0,0,1,0
PART-10096,2022-07-25,12.0,0,0,0
PART-10096,2022-08-01,13.0,0,0,0
PART-10096,2022-08-08,15.0,0,0,0
PART-10096,2022-08-15,13.0,0,0,0
PART-10096,2022-08-22,4.0,0,0,0
PART-10096,2022-08-29,15.0,0,0,0
PART-10096,2022-09-05,17.0,0,0,0
PART-10096,2022-09-12,18.0,0,0,0
PART-10096,2022-09-19,20.0,0,0,0
PART-10096,2022-09-26,,0,0,0
PART-10096,2022-10-03,28.0,0,0,1
PART-10096,2022-10-10,22.0,0,0,0
PART-10096,2022-10-17,22.0,0,0,0
PART-10096,2022-10-24,23.0,0,0,0
PART-10096,2022-10-31,1.0,0,0,0
PART-10096,2022-11-07,29.0,0,0,1
PART-10096,2022-11-14,23.0,0,0,0
PART-10096,2022-11-21,35.0,0,0,1
PART-10096,2022-11-28,26.0,0,0,0
PART-10096,2022-12-05,26.0,0,0,0
PART-10096,2022-12-12,99.0,0,0,0
PART-10096,2022-12-19,55.0,0,0,0
PART-10096,2022-12-26,27.0,0,0,0
PART-10096,2023-01-02,1.0,0,0,0
PART-10096,2023-01-09,0.0,1,0,0
PART-10096,2023-01-16,0.0,1,0,0
PART-10096,2023-01-23,0.0,1,0,0
PART-10096,2023-01-30,0.0,1,0,0
PART-10096,2023-02-06,0.0,1,0,0
PART-10096,2023-02-13,0.0,1,0,0
PART-10096,2023-02-20,0.0,1,0,0
PART-10096,2023-02-27,23.0,0,0,0
PART-10096,2023-03-06,0.0,0,0,0
PART-10096,2023-03-13,25.0,0,0,0
PART-10096,2023-03-20,89.0,0,0,0
PART-10096,2023-03-27,,0,0,0
PART-10096,2023-04-03,0.0,0,0,1
PART-10096,2023-04-10,19.0,0,0,0
PART-10096,2023-04-17,4.0,0,0,1
PART-10096,2023-04-24,1.0,0,0,0
PART-10096,2023-05-01,17.0,0,0,0
PART-10096,2023-05-08,15.0,0,0,0
PART-10096,2023-05-15,0.0,0,0,1
PART-10096,2023-05-22,13.0,0,0,0
PART-10096,2023-05-29,3.0,0,0,0
PART-10096,2023-06-05,15.0,0,0,0
PART-10096,2023-06-12,14.0,0,0,0
PART-10096,2023-06-19,12.0,0,0,0
PART-10096,2023-06-26,12.0,0,0,0
PART-10096,2023-07-03,9.0,0,1,0
PART-10096,2023-07-10,12.0,0,0,0
PART-10096,2023-07-17,14.0,0,0,0
PART-10096,2023-07-24,14.0,0,0,0
PART-10096,2023-07-31,15.0,0,0,0
PART-10096,2023-08-07,,0,0,0
PART-10096,2023-08-14,0.0,0,0,0
PART-10096,2023-08-21,0.0,0,1,0
PART-10096,2023-08-28,1.0,0,0,0
PART-10096,2023-09-04,13.0,0,0,0
PART-10096,2023-09-11,19.0,0,0,0
PART-10096,2023-09-18,15.0,0,0,0
PART-10096,2023-09-25,0.0,0,0,0
PART-10096,2023-10-02,26.0,0,0,1
PART-10096,2023-10-09,92.0,0,0,0
PART-10096,2023-10-16,51.0,0,0,0
PART-10096,2023-10-23,20.0,0,0,0
PART-10096,2023-10-30,30.0,0,0,1
PART-10096,2023-11-06,19.0,0,1,0
PART-10096,2023-11-13,26.0,0,0,0
PART-10096,2023-11-20,23.0,0,0,0
PART-10096,2023-11-27,1.0,0,0,0
PART-10096,2023-12-04,59.0,0,0,0
PART-10096,2023-12-11,26.0,0,0,0
PART-10096,2023-12-18,24.0,0,0,0
PART-10096,2023-12-25,1.0,0,0,0
PART-10097,2021-01-04,110.0,0,1,0
PART-10097,2021-01-11,116.0,0,1,0
PART-10097,2021-01-18,109.0,0,1,0
PART-10097,2021-01-25,141.0,0,0,0
PART-10097,2021-02-01,657.0,0,0,0
PART-10097,2021-02-08,352.0,0,0,0
PART-10097,2021-02-15,181.0,0,0,0
PART-10097,2021-02-22,150.0,0,0,0
PART-10097,2021-03-01,154.0,0,0,0
PART-10097,2021-03-08,194.0,0,0,0
PART-10097,2021-03-15,173.0,0,0,0
PART-10097,2021-03-22,153.0,0,0,0
PART-10097,2021-03-29,175.0,0,0,0
PART-10097,2021-04-05,,0,0,0
PART-10097,2021-04-12,190.0,0,0,0
PART-10097,2021-04-19,182.0,0,0,0
PART-10097,2021-04-26,234.0,0,0,1
PART-10097,2021-05-03,180.0,0,0,0
PART-10097,2021-05-10,243.0,0,0,1
PART-10097,2021-05-17,210.0,0,1,1
PART-10097,2021-05-24,194.0,0,0,0
PART-10097,2021-05-31,166.0,0,0,0
PART-10097,2021-06-07,189.0,0,0,0
PART-10097,2021-06-14,218.0,0,0,0
PART-10097,2021-06-21,212.0,0,0,0
PART-10097,2021-06-28,168.0,0,1,0
PART-10097,2021-07-05,172.0,0,1,0
PART-10097,2021-07-12,215.0,0,0,0
PART-10097,2021-07-19,194.0,0,0,0
PART-10097,2021-07-26,204.0,0,0,0
PART-10097,2021-08-02,215.0,0,0,0
PART-10097,2021-08-09,165.0,0,1,0
PART-10097,2021-08-16,0.0,1,0,0
PART-10097,2021-08-23,0.0,1,0,0
PART-10097,2021-08-30,181.0,0,0,0
PART-10097,2021-09-06,199.0,0,0,0
PART-10097,2021-09-13,178.0,0,0,0
PART-10097,2021-09-20,227.0,0,0,0
PART-10097,2021-09-27,189.0,0,0,0
PART-10097,2021-10-04,235.0,0,0,1
PART-10097,2021-10-11,188.0,0,0,0
PART-10097,2021-10-18,189.0,0,0,0
PART-10097,2021-10-25,251.0,0,0,1
PART-10097,2021-11-01,177.0,0,0,0
PART-10097,2021-11-08,164.0,0,0,0
PART-10097,2021-11-15,245.0,0,0,1
PART-10097,2021-11-22,150.0,0,0,0
PART-10097,2021-11-29,137.0,0,0,0
PART-10097,2021-12-06,160.0,0,0,0
PART-10097,2021-12-13,140.0,0,0,0
PART-10097,2021-12-20,151.0,0,1,0
PART-10097,2021-12-27,114.0,0,1,0
PART-10097,2022-01-03,325.0,0,1,0
PART-10097,2022-01-10,221.0,0,0,0
PART-10097,2022-01-17,115.0,0,1,0
PART-10097,2022-01-24,177.0,0,0,0
PART-10097,2022-01-31,173.0,0,0,0
PART-10097,2022-02-07,178.0,0,0,0
PART-10097,2022-02-14,193.0,0,0,0
PART-10097,2022-02-21,136.0,0,0,0
PART-10097,2022-02-28,167.0,0,0,0
PART-10097,2022-03-07,196.0,0,0,0
PART-10097,2022-03-14,119.0,0,1,0
PART-10097,2022-03-21,187.0,0,0,0
PART-10097,2022-03-28,178.0,0,0,0
PART-10097,2022-04-04,226.0,0,0,1
PART-10097,2022-04-11,246.0,0,0,1
PART-10097,2022-04-18,234.0,0,0,1
PART-10097,2022-04-25,0.0,1,0,0
PART-10097,2022-05-02,0.0,1,0,1
PART-10097,2022-05-09,264.0,0,0,1
PART-10097,2022-05-16,277.0,0,0,1
PART-10097,2022-05-23,258.0,0,0,1
PART-10097,2022-05-30,197.0,0,0,0
PART-10097,2022-06-06,194.0,0,0,0
PART-10097,2022-06-13,213.0,0,0,0
PART-10097,2022-06-20,575.0,0,0,0
PART-10097,2022-06-27,353.0,0,0,0
PART-10097,2022-07-04,207.0,0,0,0
PART-10097,2022-07-11,605.0,0,0,0
PART-10097,2022-07-18,260.0,0,1,0
PART-10097,2022-07-25,202.0,0,0,0
PART-10097,2022-08-01,193.0,0,0,0
PART-10097,2022-08-08,881.0,0,0,0
PART-10097,2022-08-15,461.0,0,0,0
PART-10097,2022-08-22,200.0,0,0,0
PART-10097,2022-08-29,173.0,0,0,0
PART-10097,2022-09-05,175.0,0,0,0
PART-10097,2022-09-12,212.0,0,0,0
PART-10097,2022-09-19,187.0,0,0,0
PART-10097,2022-09-26,164.0,0,0,0
PART-10097,2022-10-03,234.0,0,0,1
PART-10097,2022-10-10,482.0,0,0,0
PART-10097,2022-10-17,317.0,0,0,0
PART-10097,2022-10-24,160.0,0,0,0
PART-10097,2022-10-31,177.0,0,0,0
PART-10097,2022-11-07,230.0,0,0,1
PART-10097,2022-11-14,684.0,0,0,0
PART-10097,2022-11-21,523.0,0,0,1
PART-10097,2022-11-28,190.0,0,0,0
PART-10097,2022-12-05,167.0,0,0,0
PART-10097,2022-12-12,172.0,0,0,0
PART-10097,2022-12-19,148.0,0,0,0
PART-10097,2022-12-26,148.0,0,0,0
PART-10097,2023-01-02,160.0,0,0,0
PART-10097,2023-01-09,129.0,0,0,0
PART-10097,2023-01-16,505.0,0,0,0
PART-10097,2023-01-23,0.0,1,0,0
PART-10097,2023-01-30,0.0,1,0,0
PART-10097,2023-02-06,773.0,0,0,0
PART-10097,2023-02-13,429.0,0,0,0
PART-10097,2023-02-20,545.0,0,0,0
PART-10097,2023-02-27,334.0,0,0,0
PART-10097,2023-03-06,0.0,0,0,0
PART-10097,2023-03-13,177.0,0,0,0
PART-10097,2023-03-20,187.0,0,0,0
PART-10097,2023-03-27,162.0,0,0,0
PART-10097,2023-04-03,239.0,0,0,1
PART-10097,2023-04-10,149.0,0,0,0
PART-10097,2023-04-17,258.0,0,0,1
PART-10097,2023-04-24,181.0,0,0,0
PART-10097,2023-05-01,185.0,0,0,0
PART-10097,2023-05-08,205.0,0,0,0
PART-10097,2023-05-15,278.0,0,0,1
PART-10097,2023-05-22,2.0,0,0,0
PART-10097,2023-05-29,217.0,0,0,0
PART-10097,2023-06-05,194.0,0,0,0
PART-10097,2023-06-12,,0,0,0
PART-10097,2023-06-19,214.0,0,0,0
PART-10097,2023-06-26,223.0,0,0,0
PART-10097,2023-07-03,181.0,0,1,0
PART-10097,2023-07-10,219.0,0,0,0
PART-10097,2023-07-17,195.0,0,0,0
PART-10097,2023-07-24,224.0,0,0,0
PART-10097,2023-07-31,195.0,0,0,0
PART-10097,2023-08-07,209.0,0,0,0
PART-10097,2023-08-14,0.0,0,0,0
PART-10097,2023-08-21,144.0,0,1,0
PART-10097,2023-08-28,190.0,0,0,0
PART-10097,2023-09-04,,0,0,0
PART-10097,2023-09-11,485.0,0,0,0
PART-10097,2023-09-18,211.0,0,0,0
PART-10097,2023-09-25,184.0,0,0,0
PART-10097,2023-10-02,242.0,0,0,1
PART-10097,2023-10-09,189.0,0,0,0
PART-10097,2023-10-16,196.0,0,0,0
PART-10097,2023-10-23,177.0,0,0,0
PART-10097,2023-10-30,230.0,0,0,1
PART-10097,2023-11-06,613.0,0,1,0
PART-10097,2023-11-13,388.0,0,0,0
PART-10097,2023-11-20,,0,0,0
PART-10097,2023-11-27,188.0,0,0,0
PART-10097,2023-12-04,144.0,0,0,0
PART-10097,2023-12-11,186.0,0,0,0
PART-10097,2023-12-18,174.0,0,0,0
PART-10097,2023-12-25,165.0,0,0,0
PART-10098,2021-01-04,134.0,0,1,0
PART-10098,2021-01-11,153.0,0,1,0
PART-10098,2021-01-18,115.0,0,1,0
PART-10098,2021-01-25,165.0,0,0,0
PART-10098,2021-02-01,174.0,0,0,0
PART-10098,2021-02-08,0.0,1,0,0
PART-10098,2021-02-15,0.0,1,0,0
PART-10098,2021-02-22,0.0,1,0,0
PART-10098,2021-03-01,219.0,0,0,0
PART-10098,2021-03-08,184.0,0,0,0
PART-10098,2021-03-15,685.0,0,0,0
PART-10098,2021-03-22,402.0,0,0,0
PART-10098,2021-03-29,182.0,0,0,0
PART-10098,2021-04-05,193.0,0,0,0
PART-10098,2021-04-12,168.0,0,0,0
PART-10098,2021-04-19,202.0,0,0,0
PART-10098,2021-04-26,258.0,0,0,1
PART-10098,2021-05-03,174.0,0,0,0
PART-10098,2021-05-10,247.0,0,0,1
PART-10098,2021-05-17,193.0,0,1,1
PART-10098,2021-05-24,172.0,0,0,0
PART-10098,2021-05-31,158.0,0,0,0
PART-10098,2021-06-07,,0,0,0
PART-10098,2021-06-14,,0,0,0
PART-10098,2021-06-21,174.0,0,0,0
PART-10098,2021-06-28,126.0,0,1,0
PART-10098,2021-07-05,117.0,0,1,0
PART-10098,2021-07-12,149.0,0,0,0
PART-10098,2021-07-19,168.0,0,0,0
PART-10098,2021-07-26,142.0,0,0,0
PART-10098,2021-08-02,137.0,0,0,0
PART-10098,2021-08-09,207.0,0,1,0
PART-10098,2021-08-16,807.0,0,0,0
PART-10098,2021-08-23,296.0,0,0,0
PART-10098,2021-08-30,,0,0,0
PART-10098,2021-09-06,124.0,0,0,0
PART-10098,2021-09-13,120.0,0,0,0
PART-10098,2021-09-20,134.0,0,0,0
PART-10098,2021-09-27,134.0,0,0,0
PART-10098,2021-10-04,177.0,0,0,1
PART-10098,2021-10-11,538.0,0,0,0
PART-10098,2021-10-18,295.0,0,0,0
PART-10098,2021-10-25,195.0,0,0,1
PART-10098,2021-11-01,121.0,0,0,0
PART-10098,2021-11-08,129.0,0,0,0
PART-10098,2021-11-15,200.0,0,0,1
PART-10098,2021-11-22,158.0,0,0,0
PART-10098,2021-11-29,338.0,0,0,0
PART-10098,2021-12-06,229.0,0,0,0
PART-10098,2021-12-13,0.0,1,0,0
PART-10098,2021-12-20,0.0,1,1,0
PART-10098,2021-12-27,120.0,0,1,0
PART-10098,2022-01-03,120.0,0,1,0
PART-10098,2022-01-10,185.0,0,0,0
PART-10098,2022-01-17,140.0,0,1,0
PART-10098,2022-01-24,192.0,0,0,0
PART-10098,2022-01-31,199.0,0,0,0
PART-10098,2022-02-07,190.0,0,0,0
PART-10098,2022-02-14,170.0,0,0,0
PART-10098,2022-02-21,199.0,0,0,0
PART-10098,2022-02-28,183.0,0,0,0
PART-10098,2022-03-07,198.0,0,0,0
PART-10098,2022-03-14,140.0,0,1,0
PART-10098,2022-03-21,185.0,0,0,0
PART-10098,2022-03-28,204.0,0,0,0
PART-10098,2022-04-04,266.0,0,0,1
PART-10098,2022-04-11,253.0,0,0,1
PART-10098,2022-04-18,245.0,0,0,1
PART-10098,2022-04-25,162.0,0,0,0
PART-10098,2022-05-02,253.0,0,0,1
PART-10098,2022-05-09,235.0,0,0,1
PART-10098,2022-05-16,233.0,0,0,1
PART-10098,2022-05-23,246.0,0,0,1
PART-10098,2022-05-30,177.0,0,0,0
PART-10098,2022-06-06,162.0,0,0,0
PART-10098,2022-06-13,155.0,0,0,0
PART-10098,2022-06-20,159.0,0,0,0
PART-10098,2022-06-27,131.0,0,0,0
PART-10098,2022-07-04,143.0,0,0,0
PART-10098,2022-07-11,125.0,0,0,0
PART-10098,2022-07-18,95.0,0,1,0
PART-10098,2022-07-25,129.0,0,0,0
PART-10098,2022-08-01,358.0,0,0,0
PART-10098,2022-08-08,224.0,0,0,0
PART-10098,2022-08-15,113.0,0,0,0
PART-10098,2022-08-22,98.0,0,0,0
PART-10098,2022-08-29,107.0,0,0,0
PART-10098,2022-09-05,141.0,0,0,0
PART-10098,2022-09-12,122.0,0,0,0
PART-10098,2022-09-19,117.0,0,0,0
PART-10098,2022-09-26,131.0,0,0,0
PART-10098,2022-10-03,167.0,0,0,1
PART-10098,2022-10-10,97.0,0,0,0
PART-10098,2022-10-17,135.0,0,0,0
PART-10098,2022-10-24,130.0,0,0,0
PART-10098,2022-10-31,463.0,0,0,0
PART-10098,2022-11-07,382.0,0,0,1
PART-10098,2022-11-14,132.0,0,0,0
PART-10098,2022-11-21,178.0,0,0,1
PART-10098,2022-11-28,129.0,0,0,0
PART-10098,2022-12-05,138.0,0,0,0
PART-10098,2022-12-12,164.0,0,0,0
PART-10098,2022-12-19,153.0,0,0,0
PART-10098,2022-12-26,180.0,0,0,0
PART-10098,2023-01-02,162.0,0,0,0
PART-10098,2023-01-09,347.0,0,0,0
PART-10098,2023-01-16,249.0,0,0,0
PART-10098,2023-01-23,160.0,0,0,0
PART-10098,2023-01-30,153.0,0,0,0
PART-10098,2023-02-06,173.0,0,0,0
PART-10098,2023-02-13,188.0,0,0,0
PART-10098,2023-02-20,181.0,0,0,0
PART-10098,2023-02-27,165.0,0,0,0
PART-10098,2023-03-06,168.0,0,0,0
PART-10098,2023-03-13,186.0,0,0,0
PART-10098,2023-03-20,176.0,0,0,0
PART-10098,2023-03-27,0.0,1,0,0
PART-10098,2023-04-03,,1,0,1
PART-10098,2023-04-10,170.0,0,0,0
PART-10098,2023-04-17,258.0,0,0,1
PART-10098,2023-04-24,196.0,0,0,0
PART-10098,2023-05-01,220.0,0,0,0
PART-10098,2023-05-08,187.0,0,0,0
PART-10098,2023-05-15,222.0,0,0,1
PART-10098,2023-05-22,169.0,0,0,0
PART-10098,2023-05-29,130.0,0,0,0
PART-10098,2023-06-05,161.0,0,0,0
PART-10098,2023-06-12,154.0,0,0,0
PART-10098,2023-06-19,141.0,0,0,0
PART-10098,2023-06-26,148.0,0,0,0
PART-10098,2023-07-03,110.0,0,1,0
PART-10098,2023-07-10,143.0,0,0,0
PART-10098,2023-07-17,138.0,0,0,0
PART-10098,2023-07-24,135.0,0,0,0
PART-10098,2023-07-31,0.0,0,0,0
PART-10098,2023-08-07,136.0,0,0,0
PART-10098,2023-08-14,88.0,0,0,0
PART-10098,2023-08-21,107.0,0,1,0
PART-10098,2023-08-28,106.0,0,0,0
PART-10098,2023-09-04,118.0,0,0,0
PART-10098,2023-09-11,235.0,0,0,0
PART-10098,2023-09-18,682.0,0,0,0
PART-10098,2023-09-25,255.0,0,0,0
PART-10098,2023-10-02,167.0,0,0,1
PART-10098,2023-10-09,116.0,0,0,0
PART-10098,2023-10-16,106.0,0,0,0
PART-10098,2023-10-23,113.0,0,0,0
PART-10098,2023-10-30,0.0,1,0,1
PART-10098,2023-11-06,0.0,1,1,0
PART-10098,2023-11-13,140.0,0,0,0
PART-10098,2023-11-20,134.0,0,0,0
PART-10098,2023-11-27,136.0,0,0,0
PART-10098,2023-12-04,294.0,0,0,0
PART-10098,2023-12-11,207.0,0,0,0
PART-10098,2023-12-18,150.0,0,0,0
PART-10098,2023-12-25,442.0,0,0,0
PART-10099,2021-01-04,22.0,0,1,0
PART-10099,2021-01-11,21.0,0,1,0
PART-10099,2021-01-18,21.0,0,1,0
PART-10099,2021-01-25,30.0,0,0,0
PART-10099,2021-02-01,30.0,0,0,0
PART-10099,2021-02-08,,0,0,0
PART-10099,2021-02-15,0.0,0,0,0
PART-10099,2021-02-22,31.0,0,0,0
PART-10099,2021-03-01,2.0,0,0,0
PART-10099,2021-03-08,0.0,0,0,0
PART-10099,2021-03-15,35.0,0,0,0
PART-10099,2021-03-22,34.0,0,0,0
PART-10099,2021-03-29,33.0,0,0,0
PART-10099,2021-04-05,107.0,0,0,0
PART-10099,2021-04-12,56.0,0,0,0
PART-10099,2021-04-19,31.0,0,0,0
PART-10099,2021-04-26,44.0,0,0,1
PART-10099,2021-05-03,28.0,0,0,0
PART-10099,2021-05-10,0.0,1,0,1
PART-10099,2021-05-17,0.0,1,1,1
PART-10099,2021-05-24,0.0,1,0,0
PART-10099,2021-05-31,0.0,1,0,0
PART-10099,2021-06-07,0.0,1,0,0
PART-10099,2021-06-14,0.0,1,0,0
PART-10099,2021-06-21,0.0,1,0,0
PART-10099,2021-06-28,13.0,0,1,0
PART-10099,2021-07-05,26.0,0,1,0
PART-10099,2021-07-12,23.0,0,0,0
PART-10099,2021-07-19,16.0,0,0,0
PART-10099,2021-07-26,14.0,0,0,0
PART-10099,2021-08-02,17.0,0,0,0
PART-10099,2021-08-09,12.0,0,1,0
PART-10099,2021-08-16,8.0,0,0,0
PART-10099,2021-08-23,1.0,0,0,0
PART-10099,2021-08-30,10.0,0,0,0
PART-10099,2021-09-06,0.0,0,0,0
PART-10099,2021-09-13,11.0,0,0,0
PART-10099,2021-09-20,45.0,0,0,0
PART-10099,2021-09-27,23.0,0,0,0
PART-10099,2021-10-04,4.0,0,0,1
PART-10099,2021-10-11,,0,0,0
PART-10099,2021-10-18,1.0,0,0,0
PART-10099,2021-10-25,16.0,0,0,1
PART-10099,2021-11-01,15.0,0,0,0
PART-10099,2021-11-08,16.0,0,0,0
PART-10099,2021-11-15,21.0,0,0,1
PART-10099,2021-11-22,20.0,0,0,0
PART-10099,2021-11-29,21.0,0,0,0
PART-10099,2021-12-06,18.0,0,0,0
PART-10099,2021-12-13,23.0,0,0,0
PART-10099,2021-12-20,42.0,0,1,0
PART-10099,2021-12-27,31.0,0,1,0
PART-10099,2022-01-03,20.0,0,1,0
PART-10099,2022-01-10,27.0,0,0,0
PART-10099,2022-01-17,22.0,0,1,0
PART-10099,2022-01-24,29.0,0,0,0
PART-10099,2022-01-31,80.0,0,0,0
PART-10099,2022-02-07,54.0,0,0,0
PART-10099,2022-02-14,34.0,0,0,0
PART-10099,2022-02-21,34.0,0,0,0
PART-10099,2022-02-28,29.0,0,0,0
PART-10099,2022-03-07,33.0,0,0,0
PART-10099,2022-03-14,24.0,0,1,0
PART-10099,2022-03-21,32.0,0,0,0
PART-10099,2022-03-28,118.0,0,0,0
PART-10099,2022-04-04,88.0,0,0,1
PART-10099,2022-04-11,44.0,0,0,1
PART-10099,2022-04-18,42.0,0,0,1
PART-10099,2022-04-25,31.0,0,0,0
PART-10099,2022-05-02,42.0,0,0,1
PART-10099,2022-05-09,41.0,0,0,1
PART-10099,2022-05-16,34.0,0,0,1
PART-10099,2022-05-23,36.0,0,0,1
PART-10099,2022-05-30,30.0,0,0,0
PART-10099,2022-06-06,25.0,0,0,0
PART-10099,2022-06-13,26.0,0,0,0
PART-10099,2022-06-20,81.0,0,0,0
PART-10099,2022-06-27,40.0,0,0,0
PART-10099,2022-07-04,17.0,0,0,0
PART-10099,2022-07-11,14.0,0,0,0
PART-10099,2022-07-18,11.0,0,1,0
PART-10099,2022-07-25,16.0,0,0,0
PART-10099,2022-08-01,13.0,0,0,0
PART-10099,2022-08-08,14.0,0,0,0
PART-10099,2022-08-15,11.0,0,0,0
PART-10099,2022-08-22,11.0,0,0,0
PART-10099,2022-08-29,10.0,0,0,0
PART-10099,2022-09-05,,0,0,0
PART-10099,2022-09-12,10.0,0,0,0
PART-10099,2022-09-19,14.0,0,0,0
PART-10099,2022-09-26,,0,0,0
PART-10099,2022-10-03,14.0,0,0,1
PART-10099,2022-10-10,11.0,0,0,0
PART-10099,2022-10-17,13.0,0,0,0
PART-10099,2022-10-24,0.0,0,0,0
PART-10099,2022-10-31,32.0,0,0,0
PART-10099,2022-11-07,31.0,0,0,1
PART-10099,2022-11-14,3.0,0,0,0
PART-10099,2022-11-21,22.0,0,0,1
PART-10099,2022-11-28,0.0,0,0,0
PART-10099,2022-12-05,132.0,0,0,0
PART-10099,2022-12-12,38.0,0,0,0
PART-10099,2022-12-19,0.0,0,0,0
PART-10099,2022-12-26,24.0,0,0,0
PART-10099,2023-01-02,27.0,0,0,0
PART-10099,2023-01-09,29.0,0,0,0
PART-10099,2023-01-16,0.0,0,0,0
PART-10099,2023-01-23,46.0,0,0,0
PART-10099,2023-01-30,29.0,0,0,0
PART-10099,2023-02-06,34.0,0,0,0
PART-10099,2023-02-13,0.0,0,0,0
PART-10099,2023-02-20,0.0,0,0,0
PART-10099,2023-02-27,31.0,0,0,0
PART-10099,2023-03-06,0.0,0,0,0
PART-10099,2023-03-13,71.0,0,0,0
PART-10099,2023-03-20,0.0,0,0,0
PART-10099,2023-03-27,31.0,0,0,0
PART-10099,2023-04-03,42.0,0,0,1
PART-10099,2023-04-10,30.0,0,0,0
PART-10099,2023-04-17,44.0,0,0,1
PART-10099,2023-04-24,34.0,0,0,0
PART-10099,2023-05-01,30.0,0,0,0
PART-10099,2023-05-08,2.0,0,0,0
PART-10099,2023-05-15,36.0,0,0,1
PART-10099,2023-05-22,25.0,0,0,0
PART-10099,2023-05-29,23.0,0,0,0
PART-10099,2023-06-05,22.0,0,0,0
PART-10099,2023-06-12,0.0,0,0,0
PART-10099,2023-06-19,21.0,0,0,0
PART-10099,2023-06-26,22.0,0,0,0
PART-10099,2023-07-03,11.0,0,1,0
PART-10099,2023-07-10,69.0,0,0,0
PART-10099,2023-07-17,35.0,0,0,0
PART-10099,2023-07-24,13.0,0,0,0
PART-10099,2023-07-31,14.0,0,0,0
PART-10099,2023-08-07,13.0,0,0,0
PART-10099,2023-08-14,0.0,0,0,0
PART-10099,2023-08-21,8.0,0,1,0
PART-10099,2023-08-28,11.0,0,0,0
PART-10099,2023-09-04,12.0,0,0,0
PART-10099,2023-09-11,14.0,0,0,0
PART-10099,2023-09-18,13.0,0,0,0
PART-10099,2023-09-25,12.0,0,0,0
PART-10099,2023-10-02,15.0,0,0,1
PART-10099,2023-10-09,14.0,0,0,0
PART-10099,2023-10-16,13.0,0,0,0
PART-10099,2023-10-23,12.0,0,0,0
PART-10099,2023-10-30,19.0,0,0,1
PART-10099,2023-11-06,0.0,0,1,0
PART-10099,2023-11-13,17.0,0,0,0
PART-10099,2023-11-20,2.0,0,0,0
PART-10099,2023-11-27,0.0,1,0,0
PART-10099,2023-12-04,0.0,1,0,0
PART-10099,2023-12-11,26.0,0,0,0
PART-10099,2023-12-18,24.0,0,0,0
PART-10099,2023-12-25,27.0,0,0,0
PART-10100,2021-01-04,62.0,0,1,0
PART-10100,2021-01-11,0.0,0,1,0
PART-10100,2021-01-18,53.0,0,1,0
PART-10100,2021-01-25,83.0,0,0,0
PART-10100,2021-02-01,213.0,0,0,0
PART-10100,2021-02-08,143.0,0,0,0
PART-10100,2021-02-15,0.0,0,0,0
PART-10100,2021-02-22,100.0,0,0,0
PART-10100,2021-03-01,99.0,0,0,0
PART-10100,2021-03-08,108.0,0,0,0
PART-10100,2021-03-15,102.0,0,0,0
PART-10100,2021-03-22,93.0,0,0,0
PART-10100,2021-03-29,,0,0,0
PART-10100,2021-04-05,0.0,1,0,0
PART-10100,2021-04-12,0.0,1,0,0
PART-10100,2021-04-19,0.0,1,0,0
PART-10100,2021-04-26,0.0,1,0,1
PART-10100,2021-05-03,3.0,0,0,0
PART-10100,2021-05-10,128.0,0,0,1
PART-10100,2021-05-17,92.0,0,1,1
PART-10100,2021-05-24,92.0,0,0,0
PART-10100,2021-05-31,77.0,0,0,0
PART-10100,2021-06-07,69.0,0,0,0
PART-10100,2021-06-14,0.0,0,0,0
PART-10100,2021-06-21,62.0,0,0,0
PART-10100,2021-06-28,49.0,0,1,0
PART-10100,2021-07-05,48.0,0,1,0
PART-10100,2021-07-12,51.0,0,0,0
PART-10100,2021-07-19,52.0,0,0,0
PART-10100,2021-07-26,44.0,0,0,0
PART-10100,2021-08-02,216.0,0,0,0
PART-10100,2021-08-09,76.0,0,1,0
PART-10100,2021-08-16,45.0,0,0,0
PART-10100,2021-08-23,0.0,0,0,0
PART-10100,2021-08-30,30.0,0,0,0
PART-10100,2021-09-06,40.0,0,0,0
PART-10100,2021-09-13,35.0,0,0,0
PART-10100,2021-09-20,33.0,0,0,0
PART-10100,2021-09-27,36.0,0,0,0
PART-10100,2021-10-04,148.0,0,0,1
PART-10100,2021-10-11,69.0,0,0,0
PART-10100,2021-10-18,32.0,0,0,0
PART-10100,2021-10-25,57.0,0,0,1
PART-10100,2021-11-01,47.0,0,0,0
PART-10100,2021-11-08,51.0,0,0,0
PART-10100,2021-11-15,65.0,0,0,1
PART-10100,2021-11-22,263.0,0,0,0
PART-10100,2021-11-29,144.0,0,0,0
PART-10100,2021-12-06,62.0,0,0,0
PART-10100,2021-12-13,64.0,0,0,0
PART-10100,2021-12-20,66.0,0,1,0
PART-10100,2021-12-27,54.0,0,1,0
PART-10100,2022-01-03,0.0,0,1,0
PART-10100,2022-01-10,93.0,0,0,0
PART-10100,2022-01-17,3.0,0,1,0
PART-10100,2022-01-24,87.0,0,0,0
PART-10100,2022-01-31,95.0,0,0,0
PART-10100,2022-02-07,103.0,0,0,0
PART-10100,2022-02-14,100.0,0,0,0
PART-10100,2022-02-21,100.0,0,0,0
PART-10100,2022-02-28,105.0,0,0,0
